 User Name ,Age,Account Balance ,Status
User_AB2412,27.0,4761.62,500
User_AB2523,50.0,2375.07,404
User_AB7879,38.0,470.5,404
User_AB7616,,3076.61,500
User_AB2687,37.0,592.15,404
User_AB4155,56.0,3689.16,500
User_AB7630,45.0,1170.02,404
User_AB8410,45.0,4029.05,200
,22.0,3337.33,500
User_AB2870,35.0,2031.94,Error
User_AB6752,60.0,2278.41,200
User_AB3087,63.0,2918.03,500
User_AB4958,47.0,2008.77,500
User_AB8097,56.0,804.84,200
User_AB2867,,3176.02,404
,61.0,3361.7,404
User_AB3713,50.0,466.21,500
User_AB6319,,1056.63,500
User_AB8614,34.0,2231.77,500
User_AB8252,,1692.93,500
User_AB8573,34.0,2201.38,Error
User_AB3527,18.0,1710.79,404
User_AB1324,,3657.79,404
User_AB1973,65.0,2011.68,404
User_AB4409,22.0,4789.65,404
User_AB3285,30.0,4418.22,500
User_AB7337,23.0,728.87,200
User_AB8103,28.0,1637.16,404
User_AB7517,29.0,4407.12,404
User_AB5098,58.0,2183.75,404
User_AB9266,32.0,4297.07,404
User_AB7423,19.0,1255.28,500
User_AB2538,21.0,362.04,500
User_AB9089,51.0,2708.11,200
User_AB7371,27.0,3945.38,500
User_AB6299,58.0,4514.98,500
User_AB1988,,2972.01,404
User_AB8586,63.0,2369.18,500
User_AB7640,56.0,4299.84,200
User_AB2729,63.0,4297.7,200
User_AB1870,62.0,445.68,200
User_AB4064,36.0,1819.49,500
User_AB2139,33.0,965.48,404
User_AB5483,,571.7,404
User_AB5419,28.0,1023.85,500
User_AB4538,58.0,4495.6,500
User_AB9776,48.0,1967.19,500
User_AB6571,35.0,3270.41,404
User_AB9203,36.0,2353.69,404
User_AB6073,33.0,2790.07,200
User_AB6823,18.0,4608.44,200
User_AB3865,36.0,4513.37,500
User_AB9984,62.0,997.06,Error
User_AB4474,51.0,605.93,500
User_AB9061,63.0,3053.07,404
User_AB5480,18.0,4035.68,404
User_AB9240,25.0,4375.86,404
User_AB9318,45.0,1341.28,200
User_AB8136,26.0,2493.14,500
User_AB8539,51.0,3172.88,500
User_AB6922,44.0,3445.34,500
User_AB9830,,929.98,500
User_AB8519,49.0,2895.61,500
User_AB2236,25.0,2047.33,200
User_AB7039,42.0,1536.01,500
User_AB6075,59.0,2149.33,500
User_AB5454,22.0,3232.33,200
User_AB6065,29.0,195.73,500
User_AB9002,50.0,271.15,500
User_AB3541,54.0,1360.58,200
User_AB3312,51.0,4622.64,404
User_AB7167,26.0,1145.48,500
User_AB5728,52.0,3589.53,200
User_AB1834,57.0,4346.98,500
User_AB6300,35.0,175.54,500
User_AB6001,,1811.38,404
,42.0,4213.23,500
User_AB4004,31.0,1579.7,500
User_AB5344,62.0,3036.64,404
User_AB2713,59.0,3267.38,404
User_AB4206,58.0,3572.95,500
User_AB8920,27.0,2032.37,404
User_AB1063,37.0,4385.98,404
User_AB7617,45.0,2082.48,Pending
User_AB5046,22.0,553.07,200
User_AB5101,46.0,3679.93,200
User_AB9161,35.0,2372.34,200
User_AB7929,41.0,1399.23,200
User_AB6641,61.0,2861.51,500
User_AB4681,31.0,2577.08,200
User_AB1214,32.0,3789.96,200
User_AB7117,60.0,3807.98,500
User_AB1821,31.0,4816.93,404
User_AB6403,28.0,287.25,Error
User_AB8520,63.0,4122.27,500
User_AB4745,59.0,2229.06,200
User_AB9179,36.0,221.33,200
User_AB6693,23.0,975.16,200
User_AB2107,62.0,1714.25,404
User_AB2683,35.0,3273.81,404
User_AB3460,58.0,238.95,200
,61.0,1370.11,200
User_AB7017,30.0,994.95,500
User_AB1362,32.0,3204.63,200
User_AB9408,35.0,874.47,200
User_AB5359,26.0,4925.17,200
User_AB4369,57.0,151.38,200
User_AB7234,38.0,1569.43,200
User_AB1802,,2057.97,200
User_AB8459,,1675.14,200
User_AB5868,43.0,4070.84,200
User_AB6369,37.0,4341.07,500
User_AB8571,30.0,1319.56,500
User_AB2794,53.0,334.3,500
User_AB8559,55.0,2565.88,OK
User_AB8479,64.0,423.95,200
User_AB2901,56.0,4572.42,200
User_AB4348,46.0,1965.22,500
User_AB2336,38.0,2474.55,OK
User_AB6312,,4174.94,500
User_AB9622,46.0,3476.53,200
User_AB3445,,315.86,200
User_AB7320,,4381.92,404
User_AB9263,43.0,4133.76,200
User_AB5478,20.0,3135.65,404
User_AB8972,19.0,539.77,Error
User_AB1100,52.0,2540.56,500
User_AB6822,54.0,901.96,200
User_AB3131,56.0,1689.85,500
User_AB1685,63.0,2399.49,404
User_AB6603,31.0,780.61,404
User_AB6686,61.0,3948.3,OK
User_AB1151,60.0,3310.77,404
User_AB5850,46.0,1946.17,200
User_AB8273,48.0,2404.54,404
User_AB6656,22.0,3307.27,500
User_AB3884,33.0,3019.3,200
User_AB8129,31.0,3309.99,200
User_AB5865,65.0,4915.68,500
User_AB2928,61.0,2923.05,404
User_AB8429,65.0,2690.5,200
User_AB1158,35.0,3980.18,404
User_AB1436,,522.58,200
User_AB5300,57.0,1300.28,200
User_AB3045,,2908.24,200
User_AB8458,20.0,2826.77,200
User_AB6971,21.0,3472.15,404
User_AB8660,22.0,3334.59,200
User_AB1260,21.0,4358.74,500
User_AB7771,,1419.07,200
User_AB8222,,2833.6,200
User_AB2867,55.0,643.78,404
User_AB5050,,4722.94,404
User_AB1564,52.0,674.42,404
User_AB2038,35.0,4075.72,200
User_AB7502,28.0,1974.46,200
User_AB6331,47.0,1196.32,404
User_AB6634,56.0,3935.9,404
User_AB7292,58.0,3682.65,404
User_AB5870,41.0,3053.68,500
User_AB8293,55.0,858.64,404
User_AB7010,41.0,1538.3,500
User_AB4257,43.0,1647.73,OK
User_AB6477,46.0,4389.95,200
User_AB5308,64.0,2182.28,200
User_AB4345,45.0,4862.03,404
User_AB3916,47.0,4390.78,500
User_AB2735,35.0,543.11,404
User_AB4634,57.0,3696.83,404
User_AB5580,,4263.0,404
User_AB2958,36.0,4000.13,500
User_AB8062,40.0,4396.11,500
User_AB2497,57.0,4398.64,200
User_AB3754,25.0,1355.88,404
User_AB8194,27.0,4298.79,500
,20.0,4162.78,Error
User_AB9709,40.0,3897.61,404
User_AB3101,57.0,4521.85,500
User_AB4799,38.0,3330.11,Pending
User_AB5251,,4639.65,500
User_AB3690,24.0,1849.18,200
User_AB4165,44.0,4518.33,404
User_AB4485,63.0,1966.27,500
User_AB5261,50.0,3989.67,500
User_AB6402,45.0,3324.99,404
User_AB5719,58.0,3794.74,500
User_AB6781,62.0,908.56,404
User_AB5155,,3943.03,200
User_AB8057,35.0,1870.61,200
User_AB7362,38.0,4096.74,404
User_AB3880,52.0,2128.42,200
User_AB5497,32.0,2328.69,404
User_AB4404,23.0,1157.3,500
User_AB8248,18.0,1923.94,404
User_AB8814,51.0,1616.11,404
User_AB9044,52.0,4976.47,200
,37.0,4882.81,200
User_AB1376,55.0,4137.98,200
User_AB6181,63.0,308.59,404
User_AB6486,46.0,3225.51,500
User_AB4606,24.0,4296.17,404
User_AB8233,57.0,2283.47,200
User_AB9089,33.0,4850.13,500
User_AB1275,29.0,4126.4,OK
User_AB3559,45.0,2597.13,Pending
User_AB2262,,134.93,404
User_AB8748,59.0,3076.28,500
User_AB5117,58.0,1209.89,200
User_AB2184,32.0,926.07,500
User_AB7325,,813.77,404
User_AB5303,31.0,2970.98,500
User_AB3401,57.0,239.5,500
User_AB1516,,1985.88,500
User_AB8802,40.0,4947.98,500
User_AB9593,48.0,2151.79,200
User_AB7099,51.0,1705.28,500
,38.0,1521.83,200
User_AB8127,,3458.69,200
User_AB9005,23.0,620.84,500
User_AB4233,63.0,1768.36,500
User_AB9087,52.0,3952.56,500
,47.0,3558.74,500
User_AB3098,27.0,1689.7,200
User_AB2683,25.0,1733.98,200
User_AB9468,52.0,2130.15,200
User_AB5582,23.0,2556.45,Pending
User_AB2600,39.0,2195.75,500
User_AB2907,45.0,3393.77,Error
User_AB9141,53.0,383.06,200
User_AB5736,52.0,265.4,200
User_AB6353,,3523.89,500
User_AB9868,65.0,4937.76,404
User_AB9848,30.0,2747.24,404
,29.0,1737.0,500
User_AB4474,64.0,3245.44,500
User_AB6046,63.0,4457.97,500
User_AB3641,58.0,4157.23,500
User_AB9718,,4179.18,OK
User_AB5282,18.0,4260.77,500
User_AB3874,22.0,1854.1,500
User_AB8113,35.0,3275.44,500
User_AB7294,49.0,756.53,404
User_AB3931,41.0,4550.75,500
,,3262.49,500
User_AB8814,31.0,2093.8,500
User_AB8115,57.0,1215.82,404
,37.0,2098.07,404
User_AB2921,22.0,3687.73,500
User_AB4902,18.0,4740.49,500
User_AB8040,33.0,1901.64,200
User_AB2548,61.0,4735.34,Pending
User_AB3608,36.0,498.64,500
User_AB2913,45.0,728.77,404
,18.0,314.39,500
User_AB7340,29.0,4948.15,200
User_AB8948,64.0,2338.05,Error
User_AB3392,64.0,3622.69,404
User_AB3237,30.0,1763.29,404
User_AB6952,33.0,1044.42,200
User_AB7433,19.0,2305.06,404
User_AB3600,44.0,2563.96,500
User_AB4749,42.0,895.6,200
User_AB7121,19.0,1369.97,404
User_AB2515,,1869.95,200
User_AB5448,54.0,1209.18,500
User_AB2650,24.0,4534.62,500
User_AB2953,37.0,1648.45,200
User_AB3036,,2408.19,200
User_AB4744,22.0,1733.87,500
User_AB1775,51.0,2610.47,500
User_AB7698,45.0,2522.3,500
User_AB1038,29.0,4115.51,404
User_AB2818,41.0,985.71,500
User_AB3593,31.0,1772.19,500
User_AB1410,42.0,1079.75,500
User_AB9921,29.0,4178.27,200
User_AB6838,27.0,375.68,200
User_AB9146,62.0,819.23,200
User_AB1047,49.0,4154.64,200
User_AB1591,39.0,3303.61,404
User_AB9750,38.0,2489.38,500
User_AB4061,62.0,1535.4,200
User_AB7204,27.0,2001.25,404
User_AB6731,18.0,1193.42,200
User_AB5731,25.0,444.48,404
User_AB5278,59.0,4108.1,404
User_AB1350,33.0,4787.24,200
User_AB9728,50.0,1216.1,404
User_AB6568,22.0,3427.47,404
User_AB2429,59.0,3849.21,404
,49.0,2335.26,404
User_AB1484,65.0,1728.52,500
User_AB8821,18.0,3880.75,404
User_AB3416,49.0,3608.28,500
User_AB8746,61.0,1197.4,500
User_AB8659,46.0,4970.52,500
User_AB3372,45.0,3201.15,404
User_AB2294,34.0,947.39,404
User_AB3807,38.0,4898.53,200
User_AB7547,28.0,3833.5,500
User_AB7796,,1101.06,404
User_AB2896,37.0,1012.59,500
User_AB1517,46.0,1539.21,404
User_AB9271,36.0,1783.61,500
User_AB5347,59.0,1630.44,OK
User_AB2936,19.0,1310.68,200
User_AB6023,54.0,1341.25,500
User_AB4641,,1960.2,200
User_AB7844,50.0,4111.5,200
User_AB8589,38.0,2636.43,500
User_AB7261,30.0,3412.48,200
User_AB5827,50.0,4278.92,404
User_AB1503,51.0,4574.8,200
User_AB6739,30.0,898.29,200
User_AB8079,,4675.93,500
User_AB4335,,3975.59,500
User_AB2330,37.0,4616.86,500
User_AB4177,38.0,3537.19,500
User_AB8930,51.0,1659.03,404
,32.0,1632.01,500
,58.0,4899.35,200
User_AB6930,58.0,3267.89,500
User_AB8945,51.0,989.53,Error
User_AB8822,38.0,184.29,200
User_AB8744,62.0,2121.18,404
User_AB1930,49.0,3258.68,404
User_AB8599,38.0,2999.77,404
User_AB5998,60.0,2489.93,500
User_AB4604,52.0,4642.39,404
User_AB9062,55.0,3553.43,200
User_AB7089,47.0,2017.53,200
User_AB2133,55.0,4691.61,500
User_AB4985,39.0,4949.74,500
User_AB1214,,2334.15,200
User_AB8931,21.0,1064.84,404
User_AB8932,,3971.79,500
User_AB9413,65.0,1637.96,404
User_AB9943,28.0,3557.49,200
User_AB2049,45.0,1180.93,404
User_AB3704,20.0,628.5,404
User_AB2687,51.0,2504.72,404
User_AB7134,29.0,171.91,500
User_AB3490,44.0,545.92,500
User_AB5365,39.0,115.3,404
User_AB9001,47.0,1277.69,404
User_AB1506,37.0,4334.09,500
User_AB9780,33.0,4452.91,404
User_AB1259,57.0,4626.36,404
User_AB9539,,3373.42,Error
User_AB7718,62.0,2465.29,404
User_AB7384,,1835.67,500
User_AB1695,19.0,946.32,200
User_AB5605,44.0,665.59,404
User_AB4898,,1668.41,200
User_AB4927,,938.26,200
User_AB8187,39.0,3125.3,Error
User_AB3865,65.0,545.46,404
User_AB7852,29.0,1395.02,200
User_AB4783,,3001.92,200
User_AB5409,47.0,1671.04,500
User_AB9639,43.0,3035.75,404
User_AB7562,50.0,1831.03,404
User_AB9313,36.0,2779.23,404
,,1229.45,500
User_AB3007,65.0,1340.21,404
User_AB4963,57.0,3749.12,404
User_AB4230,56.0,679.6,500
User_AB5577,26.0,4029.35,500
User_AB2204,37.0,2474.86,500
,20.0,3727.63,200
User_AB1304,56.0,3563.77,500
User_AB4977,27.0,487.95,500
User_AB6368,,3065.95,500
User_AB4451,55.0,4635.01,OK
User_AB4646,29.0,3338.37,500
User_AB9511,31.0,424.69,200
User_AB2820,,2764.11,500
User_AB8857,48.0,3031.19,500
User_AB6752,18.0,4293.77,404
User_AB4131,24.0,1281.22,500
,,3850.53,500
User_AB9989,52.0,3056.88,200
User_AB1982,41.0,858.22,500
User_AB5086,63.0,4440.5,404
User_AB7941,52.0,3980.83,200
User_AB5562,44.0,4631.54,200
User_AB6900,33.0,814.95,200
User_AB6269,45.0,3287.3,500
User_AB1901,53.0,3628.8,404
User_AB7224,49.0,4889.47,404
User_AB5091,55.0,4730.78,200
User_AB9535,36.0,682.14,200
User_AB7225,,3896.74,200
User_AB7636,62.0,1075.52,500
User_AB9437,54.0,2134.21,500
User_AB6266,60.0,245.48,200
User_AB7280,26.0,2766.31,Error
User_AB9297,,3902.45,500
User_AB3866,22.0,2732.26,200
User_AB5583,41.0,2879.08,500
User_AB2030,,4812.74,500
User_AB1691,,1596.26,200
User_AB2861,60.0,2596.44,200
User_AB8878,49.0,4429.37,500
User_AB4111,48.0,1051.55,200
User_AB6968,34.0,2926.74,500
,25.0,443.25,500
User_AB9602,,1764.63,500
User_AB1127,19.0,3360.41,200
User_AB8754,58.0,3578.68,500
User_AB7684,41.0,3566.33,200
,45.0,3621.4,404
User_AB6774,37.0,4311.84,200
User_AB9244,22.0,203.99,200
User_AB4947,20.0,3643.62,200
User_AB4139,54.0,4462.49,Pending
User_AB8270,61.0,3889.55,404
User_AB3527,26.0,2607.78,200
User_AB1420,27.0,238.58,404
User_AB6988,43.0,3861.24,404
User_AB5133,42.0,4826.39,Error
,27.0,1806.27,OK
User_AB1506,20.0,2674.73,200
User_AB4002,24.0,127.99,404
User_AB1625,33.0,3514.98,200
User_AB1484,57.0,3880.35,500
User_AB6763,40.0,3322.25,500
User_AB6491,29.0,4520.69,500
User_AB6914,26.0,957.69,200
User_AB5475,55.0,4690.05,200
User_AB3569,,362.86,500
,63.0,3122.52,500
User_AB9524,51.0,4455.55,500
User_AB5188,52.0,4829.57,500
User_AB5315,43.0,363.53,200
User_AB4333,62.0,146.84,404
User_AB1141,27.0,2338.47,200
User_AB8662,65.0,4631.53,200
User_AB3239,54.0,3836.68,500
User_AB2477,36.0,3875.15,404
,28.0,587.11,404
User_AB9991,32.0,2812.98,200
User_AB7562,50.0,1831.03,404
User_AB2006,21.0,1591.82,200
User_AB5359,53.0,1493.91,404
User_AB5025,44.0,3649.52,500
User_AB1158,41.0,2858.83,404
User_AB8863,18.0,1767.81,404
User_AB4417,27.0,344.61,OK
User_AB3442,50.0,4312.93,500
User_AB4570,42.0,4958.93,200
User_AB7288,20.0,974.81,200
,22.0,600.0,500
User_AB4259,55.0,2755.04,404
User_AB5769,23.0,2444.32,500
User_AB5156,36.0,4282.83,404
User_AB4801,48.0,1069.36,500
User_AB9044,54.0,3010.94,500
User_AB3732,50.0,2151.49,500
User_AB3606,53.0,205.46,200
User_AB1519,43.0,550.94,500
User_AB3291,38.0,1307.42,500
User_AB4402,41.0,3858.8,200
User_AB9210,,1123.36,200
User_AB2674,41.0,4750.17,500
User_AB2979,,2027.6,404
User_AB2143,23.0,2562.27,404
User_AB6718,50.0,3913.65,Pending
User_AB6201,,2537.38,200
User_AB3926,42.0,4957.71,404
User_AB6834,20.0,4902.65,500
User_AB3953,38.0,3240.02,Error
User_AB3606,37.0,2337.68,500
User_AB2878,24.0,115.34,500
User_AB4350,23.0,3774.18,200
User_AB1913,26.0,3161.41,200
User_AB7504,,2475.51,404
User_AB8369,57.0,2581.1,200
User_AB7923,29.0,4504.47,500
User_AB5261,63.0,943.3,500
User_AB6274,39.0,1342.7,404
User_AB1089,61.0,4337.71,404
User_AB5646,55.0,1323.25,404
User_AB4395,28.0,4528.53,200
User_AB2636,51.0,1475.15,404
User_AB7175,64.0,4075.05,200
User_AB1779,52.0,1699.71,404
User_AB2988,37.0,4239.18,OK
User_AB8528,29.0,3619.62,200
User_AB3221,29.0,2611.34,500
User_AB4266,,2098.94,OK
User_AB2250,58.0,661.54,404
User_AB8569,57.0,3681.55,200
,34.0,756.96,500
User_AB6906,25.0,1168.62,404
User_AB9279,24.0,3026.46,Pending
User_AB1857,38.0,3410.39,404
User_AB1192,58.0,541.29,404
User_AB1599,58.0,4432.33,404
User_AB1206,53.0,2305.48,404
User_AB4509,29.0,1029.99,404
User_AB7501,39.0,3757.65,200
User_AB4806,50.0,3120.57,404
User_AB8896,57.0,1442.56,200
User_AB6668,37.0,4214.51,200
User_AB8055,35.0,3091.45,500
User_AB2914,35.0,651.26,500
User_AB2334,34.0,1338.57,500
User_AB4326,40.0,2628.83,500
User_AB5830,,4889.88,404
User_AB2720,49.0,3955.49,200
User_AB8634,52.0,2339.17,404
User_AB9292,39.0,789.69,200
User_AB8016,40.0,2992.59,200
User_AB8343,34.0,4561.65,200
,38.0,1521.83,200
User_AB8950,53.0,1080.91,404
User_AB7681,35.0,4687.48,500
User_AB5865,62.0,2117.6,500
User_AB8311,62.0,4523.34,500
User_AB5580,24.0,289.44,200
User_AB7476,59.0,4984.13,500
User_AB8069,40.0,1628.7,200
User_AB2816,43.0,3756.32,200
User_AB3147,52.0,1610.05,200
User_AB5103,29.0,630.86,500
User_AB3707,50.0,1443.22,200
User_AB5281,50.0,589.3,500
User_AB3336,64.0,4391.99,500
User_AB4898,,1668.41,200
User_AB2685,37.0,2715.93,200
User_AB7145,21.0,993.55,200
User_AB1058,60.0,4440.49,404
User_AB8037,,4567.62,404
User_AB1519,49.0,4196.46,500
User_AB5746,43.0,1374.1,404
User_AB2499,33.0,3948.4,404
User_AB2812,44.0,3906.11,500
User_AB1665,26.0,2282.72,500
User_AB1339,44.0,2869.58,200
User_AB2442,20.0,4727.3,200
User_AB6703,59.0,358.18,404
User_AB3620,56.0,3676.82,200
User_AB3073,33.0,2804.27,404
User_AB7860,40.0,4928.13,200
User_AB2834,55.0,2508.58,200
User_AB4062,36.0,3155.29,500
User_AB2654,64.0,2512.55,404
User_AB1791,56.0,1464.24,404
User_AB4563,44.0,553.79,OK
User_AB8978,27.0,4157.67,404
User_AB6079,33.0,3616.04,404
User_AB1608,54.0,3874.45,500
User_AB6027,46.0,1136.48,200
User_AB4332,22.0,3439.32,500
User_AB9900,58.0,312.84,200
User_AB8312,52.0,1964.34,500
User_AB5746,43.0,1374.1,404
User_AB5591,59.0,2734.6,404
User_AB1575,20.0,2844.09,500
User_AB8892,25.0,3677.11,200
User_AB5490,55.0,1867.06,404
,46.0,1678.33,200
User_AB2630,41.0,1480.17,200
User_AB6120,65.0,3804.33,200
User_AB2639,23.0,784.46,500
User_AB4105,21.0,2314.85,200
User_AB4350,34.0,1721.12,200
User_AB5556,37.0,3581.5,200
User_AB9617,,4202.52,200
User_AB5953,59.0,1356.25,500
User_AB1334,23.0,4596.85,500
User_AB9063,49.0,1929.46,OK
User_AB1756,58.0,4868.78,500
User_AB5982,48.0,2002.86,500
User_AB4089,,2851.72,200
,38.0,2867.96,200
User_AB7033,57.0,2416.45,200
User_AB1751,50.0,3381.42,500
User_AB5457,45.0,407.71,404
User_AB3396,20.0,4464.06,404
User_AB4638,46.0,1174.47,404
User_AB7259,29.0,2856.29,200
User_AB5221,19.0,3669.16,200
User_AB5229,37.0,4458.68,200
User_AB7149,54.0,4451.72,500
User_AB9790,58.0,1118.5,200
User_AB7003,53.0,2618.35,500
User_AB4144,49.0,4716.56,404
User_AB1152,38.0,4230.27,404
User_AB4805,21.0,3815.62,200
User_AB1489,44.0,3286.92,404
User_AB1110,54.0,3015.85,500
User_AB1186,,1549.31,200
User_AB4775,23.0,3381.47,500
User_AB6318,35.0,2831.17,500
User_AB2063,32.0,4966.25,404
,29.0,1990.01,500
User_AB6179,60.0,4202.29,200
User_AB8966,27.0,2522.13,404
User_AB1339,,2360.62,500
User_AB9647,,1488.84,500
User_AB2117,45.0,1122.4,404
User_AB4306,44.0,604.24,404
User_AB6886,,1029.99,404
User_AB8179,51.0,513.45,500
User_AB9368,44.0,604.05,200
User_AB6940,65.0,1854.98,500
User_AB8504,30.0,1187.28,500
User_AB1205,23.0,4261.45,200
User_AB3472,58.0,280.69,200
User_AB4841,20.0,2041.13,404
,61.0,1226.2,200
User_AB8856,40.0,4782.52,500
User_AB8844,59.0,2770.76,404
User_AB8408,41.0,4735.57,404
User_AB9182,47.0,1740.91,404
User_AB9498,35.0,1941.42,500
User_AB1419,23.0,1820.54,404
User_AB2499,53.0,270.26,200
User_AB9586,23.0,1272.73,200
User_AB7710,23.0,4988.54,OK
User_AB9958,,2482.92,404
User_AB6543,41.0,3207.05,500
User_AB3782,48.0,751.2,404
User_AB4101,25.0,1373.89,200
User_AB2802,61.0,2841.24,404
User_AB1848,23.0,1134.29,200
User_AB9291,,1222.14,Error
User_AB9058,,2760.38,Pending
User_AB3586,34.0,1458.76,200
User_AB5172,57.0,4742.8,200
User_AB3318,48.0,1185.09,500
User_AB3257,26.0,1044.23,200
User_AB9902,22.0,4901.75,200
User_AB8260,54.0,475.25,200
User_AB1368,38.0,4284.19,500
User_AB4469,,1622.15,200
User_AB8023,18.0,332.77,500
User_AB9607,62.0,1094.42,500
User_AB2680,,3408.05,OK
User_AB8435,31.0,3793.81,500
User_AB6480,47.0,2026.71,500
User_AB9013,30.0,900.71,500
User_AB5875,26.0,3295.02,404
User_AB4631,36.0,2160.67,404
,64.0,4105.71,500
User_AB3362,63.0,2749.45,404
User_AB9440,27.0,2860.18,200
User_AB7480,52.0,2864.54,200
User_AB7748,22.0,3600.81,200
User_AB5169,32.0,1456.06,200
User_AB1893,,1450.76,200
User_AB9385,52.0,4140.73,500
User_AB9504,45.0,579.72,404
User_AB5877,21.0,367.18,500
User_AB2498,37.0,1649.93,500
User_AB8158,40.0,149.4,404
User_AB4396,18.0,2238.78,404
User_AB1559,41.0,2388.97,500
User_AB6847,18.0,1741.1,200
User_AB9093,55.0,4857.07,OK
User_AB4708,41.0,2935.9,500
User_AB7993,47.0,3122.39,200
User_AB3043,,306.4,404
User_AB4108,47.0,485.17,404
User_AB8323,18.0,1013.86,404
User_AB3829,39.0,1003.23,500
User_AB6893,51.0,3984.91,200
User_AB9553,,978.45,200
User_AB6864,,3446.56,404
User_AB5298,35.0,3429.13,404
,31.0,3242.47,500
User_AB8450,38.0,3573.1,200
,39.0,2012.12,500
User_AB4943,34.0,585.81,404
User_AB9203,20.0,1022.86,404
User_AB9442,57.0,2499.42,500
User_AB1907,30.0,2348.79,404
User_AB8865,65.0,1304.72,200
User_AB7733,26.0,4927.28,500
User_AB9724,31.0,434.58,200
User_AB6040,27.0,1782.25,200
User_AB6983,28.0,2301.19,Pending
User_AB8672,24.0,2585.86,404
User_AB5771,49.0,4847.61,500
User_AB6888,40.0,576.9,500
User_AB3689,60.0,3097.14,404
User_AB1272,24.0,1026.39,200
User_AB8256,31.0,2965.88,200
User_AB5722,39.0,2955.59,500
User_AB3232,,182.78,404
User_AB3045,31.0,1032.05,200
User_AB9783,35.0,2041.27,200
User_AB8229,24.0,2095.46,404
User_AB2018,41.0,1281.17,500
User_AB3401,57.0,239.5,500
User_AB7339,,3214.0,404
User_AB4545,34.0,427.5,200
User_AB9071,34.0,3840.16,404
User_AB1039,43.0,2761.12,200
,60.0,2588.08,OK
User_AB8477,50.0,1606.42,200
User_AB5407,20.0,4526.8,200
User_AB5357,21.0,3817.26,Pending
User_AB6586,33.0,2566.04,200
User_AB2172,44.0,2901.83,500
User_AB1301,36.0,2335.01,OK
User_AB7262,23.0,3244.1,500
User_AB1277,54.0,4729.63,404
User_AB1767,46.0,4685.51,404
User_AB2779,38.0,4330.69,200
User_AB8808,28.0,3570.0,200
User_AB9831,29.0,4117.71,404
,25.0,2697.67,500
User_AB2452,27.0,3597.75,200
User_AB6056,27.0,480.29,500
User_AB9070,46.0,1148.4,404
User_AB8725,61.0,456.25,500
User_AB1208,37.0,3021.14,404
User_AB4953,26.0,711.06,404
User_AB2072,62.0,714.83,404
User_AB1238,52.0,4833.02,200
User_AB8365,38.0,364.37,404
,34.0,912.62,404
User_AB7017,59.0,3933.48,200
User_AB2803,,1102.31,404
User_AB9734,45.0,576.18,404
User_AB4392,34.0,1801.16,200
User_AB2883,30.0,3235.92,404
User_AB1717,23.0,1391.02,200
User_AB4516,42.0,2042.68,500
User_AB6888,40.0,576.9,500
User_AB9273,54.0,1050.4,404
User_AB8100,36.0,1871.99,500
User_AB8939,20.0,2496.26,200
User_AB9727,20.0,4445.76,404
User_AB5227,25.0,4862.04,404
User_AB9535,57.0,4203.21,404
User_AB1789,61.0,4817.55,500
User_AB5636,47.0,1914.52,404
User_AB5935,51.0,3300.36,404
User_AB9001,37.0,352.51,Pending
User_AB1427,47.0,2576.31,200
User_AB8584,59.0,3072.16,200
User_AB4280,59.0,2740.05,404
User_AB5246,31.0,1333.12,200
User_AB3535,22.0,670.86,404
User_AB1541,,2008.89,200
User_AB5710,59.0,1830.96,500
User_AB3210,47.0,100.9,200
User_AB1722,49.0,1577.16,200
User_AB1587,36.0,3358.97,404
User_AB1600,37.0,3913.71,200
User_AB9902,29.0,2355.68,404
User_AB7777,54.0,360.8,404
,,2993.14,200
User_AB4464,,273.31,500
User_AB9143,21.0,3184.75,200
User_AB9511,31.0,424.69,200
User_AB4891,,614.34,404
User_AB5862,35.0,4770.57,200
User_AB7681,63.0,4386.07,404
User_AB1490,48.0,4437.35,404
User_AB9199,36.0,3270.88,404
User_AB2263,64.0,4637.8,Error
User_AB7836,,3479.93,404
User_AB1909,52.0,1145.89,500
User_AB1650,55.0,2793.76,500
User_AB6765,30.0,2731.43,500
User_AB6236,22.0,4484.55,200
,54.0,1788.81,200
User_AB8489,37.0,1670.01,404
User_AB5438,57.0,3417.16,200
,60.0,917.58,404
User_AB2429,51.0,1679.27,200
,51.0,2212.94,200
User_AB1909,,2911.74,500
User_AB6925,32.0,2564.19,200
User_AB3749,33.0,1697.27,404
User_AB2139,18.0,4687.54,404
User_AB1217,63.0,837.53,404
User_AB7021,33.0,4010.98,404
User_AB2896,38.0,531.12,404
User_AB3992,32.0,1953.64,500
User_AB5791,18.0,3466.15,200
User_AB6969,,3177.85,200
User_AB4430,51.0,1639.18,200
User_AB1924,50.0,315.01,404
User_AB6622,,4492.68,404
User_AB1393,64.0,4089.52,404
User_AB8496,62.0,2990.76,200
User_AB7214,27.0,1098.99,500
User_AB7519,45.0,1929.45,404
User_AB5516,39.0,2561.41,200
User_AB6035,42.0,4822.36,200
User_AB8445,54.0,2232.4,200
User_AB4298,25.0,275.64,500
User_AB7172,41.0,2103.71,404
User_AB4941,32.0,4708.84,404
,24.0,1102.76,200
User_AB4888,59.0,3618.83,200
User_AB9186,61.0,3083.96,404
User_AB9588,23.0,3578.63,200
User_AB6420,42.0,1471.19,200
User_AB5263,49.0,1437.69,200
User_AB5257,41.0,902.81,404
User_AB1278,32.0,3104.46,200
User_AB6375,59.0,3874.1,404
